rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/010/525/GCA_000010525.1_ASM1052v1	Azorhizobium_caulinodans
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/135/835/GCA_004135835.1_ASM413583v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/035/GCA_004136035.1_ASM413603v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/055/GCA_004136055.1_ASM413605v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/075/GCA_004136075.1_ASM413607v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/095/GCA_004136095.1_ASM413609v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/115/GCA_004136115.1_ASM413611v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/135/GCA_004136135.1_ASM413613v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/155/GCA_004136155.1_ASM413615v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/175/GCA_004136175.1_ASM413617v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/136/335/GCA_004136335.1_ASM413633v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/194/605/GCA_004194605.3_ASM419460v3	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/194/615/GCA_004194615.2_ASM419461v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/194/625/GCA_004194625.2_ASM419462v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/194/635/GCA_004194635.5_ASM419463v5	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/224/885/GCA_004224885.2_ASM422488v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/765/GCA_004328765.1_ASM432876v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/785/GCA_004328785.1_ASM432878v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/805/GCA_004328805.1_ASM432880v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/328/825/GCA_004328825.1_ASM432882v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/354/225/GCA_004354225.1_ASM435422v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/354/245/GCA_004354245.1_ASM435424v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/354/285/GCA_004354285.1_ASM435428v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/358/925/GCA_004358925.1_ASM435892v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/564/195/GCA_004564195.1_ASM456419v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/683/925/GCA_004683925.1_ASM468392v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/683/945/GCA_004683945.1_ASM468394v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/565/GCA_004768565.1_ASM476856v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/585/GCA_004768585.1_ASM476858v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/605/GCA_004768605.1_ASM476860v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/625/GCA_004768625.1_ASM476862v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/645/GCA_004768645.1_ASM476864v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/768/665/GCA_004768665.1_ASM476866v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/792/435/GCA_004792435.1_ASM479243v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/792/455/GCA_004792455.1_ASM479245v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/745/GCA_004798745.1_ASM479874v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/765/GCA_004798765.1_ASM479876v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/798/785/GCA_004798785.1_ASM479878v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/005/GCA_004847005.1_ASM484700v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/145/GCA_004847145.1_ASM484714v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/345/GCA_004847345.1_ASM484734v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/505/GCA_004847505.1_ASM484750v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/525/GCA_004847525.1_ASM484752v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/545/GCA_004847545.1_ASM484754v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/565/GCA_004847565.1_ASM484756v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/585/GCA_004847585.1_ASM484758v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/605/GCA_004847605.1_ASM484760v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/625/GCA_004847625.1_ASM484762v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/745/GCA_004847745.1_ASM484774v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/847/885/GCA_004847885.1_ASM484788v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/848/145/GCA_004848145.1_ASM484814v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/848/405/GCA_004848405.1_ASM484840v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/848/545/GCA_004848545.1_ASM484854v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/848/685/GCA_004848685.1_ASM484868v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/848/885/GCA_004848885.1_ASM484888v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/145/GCA_004919145.1_ASM491914v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/165/GCA_004919165.1_ASM491916v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/185/GCA_004919185.1_ASM491918v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/205/GCA_004919205.1_ASM491920v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/225/GCA_004919225.1_ASM491922v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/245/GCA_004919245.1_ASM491924v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/265/GCA_004919265.1_ASM491926v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/285/GCA_004919285.1_ASM491928v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/305/GCA_004919305.1_ASM491930v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/325/GCA_004919325.1_ASM491932v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/345/GCA_004919345.1_ASM491934v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/365/GCA_004919365.1_ASM491936v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/385/GCA_004919385.1_ASM491938v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/405/GCA_004919405.1_ASM491940v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/425/GCA_004919425.1_ASM491942v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/445/GCA_004919445.1_ASM491944v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/919/465/GCA_004919465.1_ASM491946v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/923/395/GCA_004923395.1_ASM492339v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/923/415/GCA_004923415.2_ASM492341v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/941/405/GCA_004941405.1_ASM494140v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/094/845/GCA_005094845.1_ASM509484v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/144/925/GCA_005144925.1_ASM514492v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/144/945/GCA_005144945.1_ASM514494v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/144/985/GCA_005144985.1_ASM514498v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/160/365/GCA_005160365.1_ASM516036v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/160/385/GCA_005160385.1_ASM516038v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/160/405/GCA_005160405.1_ASM516040v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/166/225/GCA_005166225.1_ASM516622v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/221/485/GCA_005221485.1_ASM522148v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/222/465/GCA_005222465.1_ASM522246v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/457/265/GCA_005457265.2_ASM545726v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/537/135/GCA_005537135.1_ASM553713v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/537/375/GCA_005537375.1_ASM553737v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/576/575/GCA_005576575.1_ASM557657v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/576/595/GCA_005576595.1_ASM557659v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/844/025/GCA_005844025.1_ASM584402v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/885/835/GCA_005885835.1_ASM588583v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/885/855/GCA_005885855.1_ASM588585v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/885/875/GCA_005885875.1_ASM588587v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/885/895/GCA_005885895.1_ASM588589v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/885/935/GCA_005885935.1_ASM588593v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/889/955/GCA_005889955.1_ASM588995v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/889/975/GCA_005889975.1_ASM588997v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/890/095/GCA_005890095.1_ASM589009v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/890/175/GCA_005890175.1_ASM589017v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/930/995/GCA_005930995.1_ASM593099v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/954/705/GCA_005954705.1_ASM595470v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/088/735/GCA_006088735.1_ASM608873v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/105/GCA_006165105.1_ASM616510v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/125/GCA_006165125.1_ASM616512v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/145/GCA_006165145.1_ASM616514v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/165/GCA_006165165.1_ASM616516v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/185/GCA_006165185.1_ASM616518v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/205/GCA_006165205.1_ASM616520v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/225/GCA_006165225.1_ASM616522v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/245/GCA_006165245.1_ASM616524v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/265/GCA_006165265.1_ASM616526v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/165/285/GCA_006165285.1_ASM616528v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/228/345/GCA_006228345.1_ASM622834v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/351/805/GCA_006351805.1_ASM635180v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/364/755/GCA_006364755.1_ASM636475v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/365/335/GCA_006365335.1_ASM636533v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/384/195/GCA_006384195.1_ASM638419v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/384/995/GCA_006384995.1_ASM638499v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/385/115/GCA_006385115.1_ASM638511v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/402/875/GCA_006402875.1_ASM640287v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/516/995/GCA_006516995.1_ASM651699v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/015/GCA_006517015.1_ASM651701v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/035/GCA_006517035.1_ASM651703v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/055/GCA_006517055.1_ASM651705v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/075/GCA_006517075.1_ASM651707v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/135/GCA_006517135.1_ASM651713v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/517/155/GCA_006517155.1_ASM651715v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/695/545/GCA_006695545.2_ASM669554v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/697/045/GCA_006697045.2_ASM669704v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/740/725/GCA_006740725.1_ASM674072v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/741/505/GCA_006741505.1_ASM674150v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/874/805/GCA_006874805.1_ASM687480v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/969/245/GCA_006969245.1_ASM696924v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/431/545/GCA_007431545.1_ASM743154v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/758/295/GCA_007758295.2_ASM775829v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/765/355/GCA_007765355.2_ASM776535v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/765/995/GCA_007765995.2_ASM776599v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/815/565/GCA_007815565.2_ASM781556v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/816/835/GCA_007816835.2_ASM781683v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/833/775/GCA_007833775.1_ASM783377v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/923/125/GCA_007923125.1_ASM792312v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/971/865/GCA_007971865.1_ASM797186v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/972/065/GCA_007972065.1_ASM797206v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/972/245/GCA_007972245.1_ASM797224v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/972/405/GCA_007972405.1_ASM797240v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/972/985/GCA_007972985.1_ASM797298v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/124/065/GCA_008124065.1_ASM812406v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/124/445/GCA_008124445.1_ASM812444v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/785/GCA_008244785.1_ASM824478v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/805/GCA_008244805.1_ASM824480v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/825/GCA_008244825.1_ASM824482v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/244/845/GCA_008244845.1_ASM824484v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/313/815/GCA_008313815.1_ASM831381v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/330/205/GCA_008330205.1_ASM833020v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/386/295/GCA_008386295.1_ASM838629v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/705/215/GCA_008705215.1_ASM870521v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/535/GCA_008727535.1_ASM872753v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/555/GCA_008727555.1_ASM872755v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/575/GCA_008727575.1_ASM872757v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/595/GCA_008727595.1_ASM872759v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/615/GCA_008727615.1_ASM872761v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/635/GCA_008727635.1_ASM872763v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/727/655/GCA_008727655.1_ASM872765v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/728/495/GCA_008728495.1_ASM872849v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/807/355/GCA_008807355.1_ASM880735v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/917/945/GCA_008917945.2_ASM891794v2	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/931/225/GCA_008931225.1_ASM893122v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/008/931/245/GCA_008931245.1_ASM893124v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/017/295/GCA_009017295.1_ASM901729v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/017/315/GCA_009017315.1_ASM901731v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/017/335/GCA_009017335.1_ASM901733v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/184/685/GCA_009184685.1_ASM918468v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/387/895/GCA_009387895.1_ASM938789v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/388/185/GCA_009388185.1_ASM938818v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/497/835/GCA_009497835.1_ASM949783v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/497/855/GCA_009497855.1_ASM949785v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/715/GCA_009648715.1_ASM964871v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/735/GCA_009648735.1_ASM964873v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/755/GCA_009648755.1_ASM964875v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/795/GCA_009648795.1_ASM964879v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/815/GCA_009648815.1_ASM964881v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/648/835/GCA_009648835.1_ASM964883v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/650/055/GCA_009650055.1_ASM965005v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/650/355/GCA_009650355.1_ASM965035v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/650/375/GCA_009650375.1_ASM965037v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/650/395/GCA_009650395.1_ASM965039v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/555/GCA_009664555.1_ASM966455v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/575/GCA_009664575.1_ASM966457v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/595/GCA_009664595.1_ASM966459v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/615/GCA_009664615.1_ASM966461v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/635/GCA_009664635.1_ASM966463v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/655/GCA_009664655.1_ASM966465v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/795/GCA_009664795.1_ASM966479v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/664/895/GCA_009664895.1_ASM966489v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/667/745/GCA_009667745.1_ASM966774v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/667/765/GCA_009667765.1_ASM966776v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/667/835/GCA_009667835.1_ASM966783v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/667/855/GCA_009667855.1_ASM966785v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/728/795/GCA_009728795.1_ASM972879v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/728/875/GCA_009728875.1_ASM972887v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/728/895/GCA_009728895.1_ASM972889v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/895/GCA_009729895.1_ASM972989v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/915/GCA_009729915.1_ASM972991v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/935/GCA_009729935.1_ASM972993v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/955/GCA_009729955.1_ASM972995v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/729/975/GCA_009729975.1_ASM972997v1	Salmonella_enterica
rsync://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/730/015/GCA_009730015.1_ASM973001v1	Salmonella_enterica
